,Condition,Method,replicate,Quartet Type,Branch Type,l-true,l-est,log10(l-true),log10(l-est),|l-true - l-est|,log10(l-est/l-true)
12706,hs_hl,CASTLES (Taylor 33),142,unbalanced,terminal,0.14521246,0.17118908730858218,-0.8379961172648621,-0.7665239234948449,0.02597662730858219,0.07147219377001729
12707,hs_hl,CASTLES (Taylor 33),142,unbalanced,internal,0.03033022,0.009465800134854915,-1.518124439526478,-2.023842669659489,0.020864419865145086,-0.505718230133011
12708,hs_hl,CASTLES (Taylor 33),142,unbalanced,terminal,0.1474571,0.17526476577213695,-0.831334311504276,-0.7563053832145247,0.027807665772136947,0.07502892828975133
12709,hs_hl,CASTLES (Taylor 33),142,unbalanced,terminal,0.22470021,0.2310673500103787,-0.6483965216983674,-0.6362614163213294,0.006367140010378691,0.012135105377037908
12710,hs_hl,CASTLES (Taylor 33),143,balanced,terminal,0.00379002,0.054389001764396594,-2.4213584982465135,-1.2644889119918261,0.050598981764396596,1.1568695862546872
12711,hs_hl,CASTLES (Taylor 33),143,balanced,terminal,0.02346719,0.07662851725677669,-1.629538910425082,-1.1156095778549022,0.05316132725677669,0.5139293325701796
12712,hs_hl,CASTLES (Taylor 33),143,balanced,internal,0.15758094,0.14586663481553516,-0.8024963132005962,-0.8360440362259072,0.01171430518446484,-0.03354772302531088
12713,hs_hl,CASTLES (Taylor 33),143,balanced,terminal,0.22944387,0.29947382287570334,-0.6393235407618116,-0.5236411334666087,0.07002995287570335,0.11568240729520295
12714,hs_hl,CASTLES (Taylor 33),143,balanced,terminal,0.26181317,0.3462099609603989,-0.5820085109003656,-0.46066044100163417,0.08439679096039893,0.12134806989873151
12715,hs_hl,CASTLES (Taylor 33),144,unbalanced,terminal,0.00272938,0.006814567009805747,-2.563935995142033,-2.166561733552866,0.004085187009805747,0.39737426158916683
12716,hs_hl,CASTLES (Taylor 33),144,unbalanced,terminal,0.00310202,0.006882085660799772,-2.5083554064380693,-2.162279926050873,0.003780065660799772,0.3460754803871958
12717,hs_hl,CASTLES (Taylor 33),144,unbalanced,internal,0.09251739,0.08926699992921391,-1.03377662757226,-1.0493090606790518,0.003250390070786091,-0.015532433106791876
12718,hs_hl,CASTLES (Taylor 33),144,unbalanced,terminal,0.14915345,0.17543851450705678,-0.8263666967193908,-0.7558750586225961,0.026285064507056782,0.07049163809679479
12719,hs_hl,CASTLES (Taylor 33),144,unbalanced,terminal,0.22387164,0.20354059434310684,-0.6500009192463609,-0.6913489616671229,0.02033104565689317,-0.0413480424207619
12720,hs_hl,CASTLES (Taylor 33),145,unbalanced,terminal,0.07717336,0.07709267289003732,-1.1125325908775243,-1.1129868965876861,8.068710996267381e-05,-0.000454305710161881
12721,hs_hl,CASTLES (Taylor 33),145,unbalanced,terminal,0.01657956,0.01477637245575069,-1.7804269992445902,-1.8304321705294662,0.00180318754424931,-0.05000517128487596
12722,hs_hl,CASTLES (Taylor 33),145,unbalanced,internal,0.01239734,0.017488152074180842,-1.9066714880028135,-1.7572560788224134,0.005090812074180842,0.14941540918040022
12723,hs_hl,CASTLES (Taylor 33),145,unbalanced,terminal,0.12308771,0.13273818424752235,-0.9097853081218169,-0.8770041274554272,0.009650474247522342,0.032781180666389645
12724,hs_hl,CASTLES (Taylor 33),145,unbalanced,terminal,0.07266737,0.13329985913914813,-1.1386605576429376,-0.8751703095142953,0.060632489139148135,0.2634902481286423
12725,hs_hl,CASTLES (Taylor 33),146,balanced,terminal,0.08397266,0.088881531341081,-1.0758620894600646,-1.051188471537348,0.004908871341080992,0.02467361792271648
12726,hs_hl,CASTLES (Taylor 33),146,balanced,terminal,0.0478605,0.05285991208168479,-1.3200227686121202,-1.2768735635363346,0.0049994120816847926,0.0431492050757855
12727,hs_hl,CASTLES (Taylor 33),146,balanced,internal,0.13343191,0.091708161043255,-0.8747402972583955,-1.037592015056856,0.041723748956744994,-0.1628517177984605
12728,hs_hl,CASTLES (Taylor 33),146,balanced,terminal,0.02309463,0.04658360377600852,-1.6364889912111344,-1.331766916842692,0.02348897377600852,0.30472207436844234
12729,hs_hl,CASTLES (Taylor 33),146,balanced,terminal,0.027748,0.050942934765376355,-1.5567683141725055,-1.2929160394333545,0.023194934765376356,0.2638522747391508
12730,hs_hl,CASTLES (Taylor 33),147,unbalanced,terminal,0.03492633,0.027783887596391055,-1.4568470468984471,-1.556206986692898,0.007142442403608944,-0.09935993979445093
12731,hs_hl,CASTLES (Taylor 33),147,unbalanced,terminal,0.0515069,0.044627958359474376,-1.2881345878287542,-1.3503929808156607,0.006878941640525625,-0.062258392986906504
12732,hs_hl,CASTLES (Taylor 33),147,unbalanced,internal,0.02555408,0.048854384421049654,-1.5925397499314247,-1.3110964545772883,0.023300304421049654,0.28144329535413637
12733,hs_hl,CASTLES (Taylor 33),147,unbalanced,terminal,0.00625988,0.045162602476737986,-2.2034339920032036,-1.3452210399817661,0.03890272247673798,0.8582129520214373
12734,hs_hl,CASTLES (Taylor 33),147,unbalanced,terminal,0.29150066999999996,0.23923707711195102,-0.5353604426992434,-0.621171512236796,0.05226359288804894,-0.08581106953755263
12735,hs_hl,CASTLES (Taylor 33),148,balanced,terminal,0.00667018,0.00884853778320277,-2.1758624461506244,-2.053128490336403,0.0021783577832027697,0.12273395581422127
12736,hs_hl,CASTLES (Taylor 33),148,balanced,terminal,0.00468175,0.006328945436407191,-2.329591780840009,-2.1986686484824163,0.0016471954364071905,0.13092313235759268
12737,hs_hl,CASTLES (Taylor 33),148,balanced,internal,0.06821589,0.07030593376146041,-1.166114450335996,-1.153008019345641,0.0020900437614604084,0.013106430990355005
12738,hs_hl,CASTLES (Taylor 33),148,balanced,terminal,0.14235318,0.2206766404191711,-0.8466328267887032,-0.6562436363624838,0.0783234604191711,0.1903891904262194
12739,hs_hl,CASTLES (Taylor 33),148,balanced,terminal,0.20227448,0.2820705340192947,-0.6940589066226976,-0.549642279251241,0.07979605401929471,0.1444166273714567
12740,hs_hl,CASTLES (Taylor 33),149,unbalanced,terminal,0.07361794,0.0796137110196557,-1.1330163392820407,-1.0990121319181354,0.005995771019655691,0.03400420736390539
12741,hs_hl,CASTLES (Taylor 33),149,unbalanced,terminal,0.02310905,0.02893063021797504,-1.6362179077549086,-1.5386421056811626,0.005821580217975041,0.0975758020737461
12742,hs_hl,CASTLES (Taylor 33),149,unbalanced,terminal,0.03437414,0.040979367098226714,-1.4637681585559086,-1.3874347533011069,0.006605227098226717,0.07633340525480174
12743,hs_hl,CASTLES (Taylor 33),149,unbalanced,internal,0.03502586,0.023480845151943326,-1.455611192554132,-1.6292862754729875,0.011545014848056673,-0.1736750829188555
12744,hs_hl,CASTLES (Taylor 33),149,unbalanced,terminal,0.07146073,0.0788219387990319,-1.1459325516187109,-1.1033528869105902,0.007361208799031904,0.04257966470812069
12745,hs_hl,CASTLES (Taylor 33),150,unbalanced,terminal,0.10444471,0.042009991075504474,-0.981113551624209,-1.376647410722412,0.06243471892449552,-0.39553385909820304
12746,hs_hl,CASTLES (Taylor 33),150,unbalanced,terminal,0.01067254,0.06816481841507985,-1.971732208812915,-1.166439717872841,0.057492278415079846,0.805292490940074
12747,hs_hl,CASTLES (Taylor 33),150,unbalanced,terminal,0.00407612,0.06176585176736507,-2.3897530389515067,-1.2092515651677036,0.05768973176736507,1.1805014737838033
12748,hs_hl,CASTLES (Taylor 33),150,unbalanced,internal,0.36299992,0.2370501107171743,-0.44009347067618054,-0.6251598375023896,0.12594980928282568,-0.185066366826209
12749,hs_hl,CASTLES (Taylor 33),150,unbalanced,terminal,0.30254373,0.33917400892816746,-0.5192118430773398,-0.46957743534090934,0.03663027892816745,0.04963440773643053
12750,hs_hl,CASTLES (Taylor 33),151,unbalanced,terminal,0.36991331,0.3788159299306164,-0.4319000418785547,-0.421571766375474,0.008902619930616418,0.010328275503080677
12751,hs_hl,CASTLES (Taylor 33),151,unbalanced,terminal,0.02300385,0.025422408640658506,-1.6381994729463643,-1.5947833046950328,0.0024185586406585066,0.043416168251331495
12752,hs_hl,CASTLES (Taylor 33),151,unbalanced,terminal,0.02376942,0.026192992523137337,-1.6239814154057148,-1.581814881030987,0.002423572523137338,0.042166534374727574
12753,hs_hl,CASTLES (Taylor 33),151,unbalanced,internal,0.04553251,0.04118236058095118,-1.3416784083541542,-1.3852887631599822,0.004350149419048821,-0.04361035480582799
12754,hs_hl,CASTLES (Taylor 33),151,unbalanced,terminal,0.1127725,0.12455845408355458,-0.947796791791673,-0.9046267905101676,0.011785954083554581,0.043170001281505305
12755,hs_hl,CASTLES (Taylor 33),152,unbalanced,terminal,0.11915938,0.17970414825837233,-0.9238717651354036,-0.7454418975992791,0.060544768258372336,0.17842986753612436
12756,hs_hl,CASTLES (Taylor 33),152,unbalanced,terminal,0.00835715,0.014780578666509472,-2.07794180274037,-1.830308562777974,0.006423428666509471,0.24763323996239608
12757,hs_hl,CASTLES (Taylor 33),152,unbalanced,terminal,0.0069574,0.013714435790838291,-2.15755302714416,-1.8628220544805822,0.006757035790838291,0.29473097266357784
12758,hs_hl,CASTLES (Taylor 33),152,unbalanced,internal,0.03137028,0.020346088482285415,-1.5034816049263466,-1.691519071148368,0.011024191517714586,-0.18803746622202147
12759,hs_hl,CASTLES (Taylor 33),152,unbalanced,terminal,0.03428591,0.03179944107074739,-1.464884319212059,-1.4975805134125313,0.002486468929252611,-0.03269619420047229
12760,hs_hl,CASTLES (Taylor 33),153,unbalanced,terminal,0.39945772999999996,0.2907736956772696,-0.398529170289924,-0.536444883710229,0.10868403432273038,-0.13791571342030504
12761,hs_hl,CASTLES (Taylor 33),153,unbalanced,terminal,0.02432846,0.023982158351080383,-1.6138853811912428,-1.6201117337566613,0.0003463016489196162,-0.006226352565418642
12762,hs_hl,CASTLES (Taylor 33),153,unbalanced,terminal,0.07374812,0.07989026514527532,-1.1322490463197348,-1.0975061374727784,0.006142145145275321,0.03474290884695639
12763,hs_hl,CASTLES (Taylor 33),153,unbalanced,terminal,0.01856669,0.024571509748697717,-1.7312655137542885,-1.6095681583190762,0.0060048197486977165,0.12169735543521235
12764,hs_hl,CASTLES (Taylor 33),153,unbalanced,internal,0.02474107,0.017035904380619058,-1.6065815219644994,-1.7686348062060633,0.007705165619380942,-0.16205328424156376
12765,hs_hl,CASTLES (Taylor 33),154,unbalanced,terminal,7.9e-07,0.025403034419938034,-6.102372908709558,-1.595114403335829,0.025402244419938033,4.50725850537373
12766,hs_hl,CASTLES (Taylor 33),154,unbalanced,terminal,0.01784778,0.08383721539820571,-1.7484157960060922,-1.0765631549461911,0.0659894353982057,0.6718526410599013
12767,hs_hl,CASTLES (Taylor 33),154,unbalanced,terminal,0.00891337,0.07471817381517978,-2.049958065245651,-1.1265737512276734,0.06580480381517978,0.9233843140179774
12768,hs_hl,CASTLES (Taylor 33),154,unbalanced,internal,0.09311636,0.03278422482414824,-1.030974009313729,-1.4843350806744509,0.06033213517585175,-0.4533610713607218
12769,hs_hl,CASTLES (Taylor 33),154,unbalanced,terminal,0.49725901,0.3700547135303862,-0.30341733900728485,-0.4317340596421253,0.1272042964696138,-0.12831672063484048
12770,hs_hl,CASTLES (Taylor 33),155,unbalanced,terminal,0.041263100000000004,0.18250689026690978,-1.3844381476105656,-0.7387207347778615,0.14124379026690978,0.645717412832704
12771,hs_hl,CASTLES (Taylor 33),155,unbalanced,terminal,0.01684735,0.03178495528460442,-1.7734684016701516,-1.4977783952029506,0.01493760528460442,0.27569000646720115
12772,hs_hl,CASTLES (Taylor 33),155,unbalanced,terminal,2e-08,0.0016991809564556454,-7.698970004336019,-2.7697603679200555,0.0016991609564556453,4.929209636415964
12773,hs_hl,CASTLES (Taylor 33),155,unbalanced,terminal,0.22543824,0.2257979187063764,-0.6469724147655554,-0.6462800655045043,0.0003596787063763762,0.0006923492610511722
12774,hs_hl,CASTLES (Taylor 33),155,unbalanced,internal,0.02793722,0.045143507737393326,-1.5538168122063798,-1.345404698430451,0.017206287737393328,0.20841211377592864
12775,hs_hl,CASTLES (Taylor 33),156,balanced,terminal,0.00045032,0.016838306103580433,-3.346478764347854,-1.773701599705079,0.016387986103580433,1.5727771646427753
12776,hs_hl,CASTLES (Taylor 33),156,balanced,terminal,0.00103968,0.01781564635371806,-2.9831003103351112,-1.7491984167729155,0.016775966353718058,1.2339018935621957
12777,hs_hl,CASTLES (Taylor 33),156,balanced,internal,0.12986871,0.1052148111515075,-0.8864954733400084,-0.9779231199864373,0.024653898848492492,-0.09142764664642897
12778,hs_hl,CASTLES (Taylor 33),156,balanced,terminal,0.02028121,0.018969963553839134,-1.6929061380641977,-1.7219335035015195,0.0013112464461608672,-0.02902736543732186
12779,hs_hl,CASTLES (Taylor 33),156,balanced,terminal,0.02825163,0.026796204424030287,-1.5489564901601645,-1.5719267177039826,0.0014554255759697127,-0.02297022754381816
12780,hs_hl,CASTLES (Taylor 33),157,unbalanced,terminal,0.24845634,0.20480470423342884,-0.6047499166407885,-0.6886600721143901,0.04365163576657116,-0.08391015547360148
12781,hs_hl,CASTLES (Taylor 33),157,unbalanced,terminal,0.35518075,0.40954210833941307,-0.44955058004243365,-0.3877014382765098,0.05436135833941308,0.06184914176592382
12782,hs_hl,CASTLES (Taylor 33),157,unbalanced,terminal,0.42601916,0.4470286167740465,-0.37057086827955293,-0.34966467438651133,0.021009456774046475,0.020906193893041634
12783,hs_hl,CASTLES (Taylor 33),157,unbalanced,terminal,0.08409282,0.10291588775495963,-1.0752410834826653,-0.9875175753669495,0.018823067754959635,0.08772350811571593
12784,hs_hl,CASTLES (Taylor 33),157,unbalanced,internal,0.09252085,0.07526725100666631,-1.0337603859682805,-1.1233939454568564,0.017253598993333688,-0.08963355948857592
12785,hs_hl,CASTLES (Taylor 33),158,unbalanced,terminal,0.07316633,0.08147145305638467,-1.1356887284943054,-1.0889945379087969,0.008305123056384672,0.04669419058550849
12786,hs_hl,CASTLES (Taylor 33),158,unbalanced,terminal,0.3968613,0.39889518586928707,-0.40136124933143924,-0.39914120501134376,0.0020338858692871,0.002220044320095501
12787,hs_hl,CASTLES (Taylor 33),158,unbalanced,terminal,0.0053988,0.01159227669524843,-2.2677027607868085,-1.9358312612682984,0.006193476695248431,0.33187149951851
12788,hs_hl,CASTLES (Taylor 33),158,unbalanced,internal,0.00449536,0.0006857067338621076,-2.3472355231180666,-3.163861585601279,0.0038096532661378926,-0.8166260624832122
12789,hs_hl,CASTLES (Taylor 33),158,unbalanced,terminal,0.09340351,0.09566064943763215,-1.0296368031597463,-1.019266675040235,0.002257139437632158,0.010370128119511046
12790,hs_hl,CASTLES (Taylor 33),159,balanced,terminal,0.08741496,0.11254713478365364,-1.0584142368224314,-0.9486655567584217,0.025132174783653635,0.10974868006400969
12791,hs_hl,CASTLES (Taylor 33),159,balanced,terminal,0.09098658,0.11588591295943315,-1.0410226589068343,-0.9359693534739841,0.024899332959433154,0.10505330543285027
12792,hs_hl,CASTLES (Taylor 33),159,balanced,internal,0.06331042,0.051101269020900696,-1.1985248053684772,-1.2915683147002908,0.01220915097909931,-0.09304350933181355
12793,hs_hl,CASTLES (Taylor 33),159,balanced,terminal,0.03826057,0.04800735634285725,-1.4172485642091226,-1.3186922089927362,0.00974678634285725,0.09855635521638635
12794,hs_hl,CASTLES (Taylor 33),159,balanced,terminal,0.04405339,0.054916204025720054,-1.356020666102205,-1.260299490147209,0.010862814025720056,0.09572117595499591
12795,hs_hl,CASTLES (Taylor 33),160,unbalanced,terminal,0.1801158,0.22643822635516345,-0.7444481886138937,-0.6450502555149747,0.046322426355163454,0.09939793309891899
12796,hs_hl,CASTLES (Taylor 33),160,unbalanced,terminal,0.05127504,0.07374117388712333,-1.2900939921634478,-1.1322899531329107,0.022466133887123325,0.15780403903053714
12797,hs_hl,CASTLES (Taylor 33),160,unbalanced,terminal,0.02776613,0.044476131250555447,-1.5564846473209548,-1.3518729968218728,0.016710001250555447,0.2046116504990821
12798,hs_hl,CASTLES (Taylor 33),160,unbalanced,terminal,0.01992358,0.038019150851290755,-1.700632622009167,-1.4199975872264152,0.018095570851290755,0.2806350347827516
12799,hs_hl,CASTLES (Taylor 33),160,unbalanced,internal,0.07750973,0.04474291890684736,-1.1106437759444363,-1.3492756871194387,0.03276681109315264,-0.23863191117500232
12800,hs_hl,CASTLES (Taylor 33),161,balanced,terminal,0.00268194,0.0002900665849641798,-2.5715509423533205,-3.537502298089823,0.00239187341503582,-0.9659513557365026
12801,hs_hl,CASTLES (Taylor 33),161,balanced,terminal,0.00420618,0.0019454043053166031,-2.3761121459782655,-2.7109901273352284,0.002260775694683397,-0.3348779813569631
12802,hs_hl,CASTLES (Taylor 33),161,balanced,internal,0.09823124,0.0607807919460261,-1.0077503736997564,-1.216233645559985,0.0374504480539739,-0.20848327186022853
12803,hs_hl,CASTLES (Taylor 33),161,balanced,terminal,0.00081988,0.023020941979753823,-3.0862497075571587,-1.6378769097140788,0.022201061979753824,1.4483727978430798
12804,hs_hl,CASTLES (Taylor 33),161,balanced,terminal,0.02559369,0.047893665315266315,-1.5918670946869389,-1.319721925010397,0.022299975315266316,0.2721451696765417
12805,hs_hl,CASTLES (Taylor 33),162,unbalanced,terminal,0.09563336,0.0672397795639755,-1.0193905853737906,-1.1723737190027328,0.028393580436024496,-0.1529831336289423
12806,hs_hl,CASTLES (Taylor 33),162,unbalanced,terminal,0.16532264,0.1930624725345162,-0.7816676681841972,-0.7143021361381395,0.0277398325345162,0.06736553204605761
12807,hs_hl,CASTLES (Taylor 33),162,unbalanced,terminal,0.14421081,0.16306966080879776,-0.8410021838094648,-0.7876268321477226,0.01885885080879776,0.05337535166174214
12808,hs_hl,CASTLES (Taylor 33),162,unbalanced,terminal,0.14287893,0.1638529092525883,-0.8450318108130013,-0.7855458431975111,0.020973979252588315,0.059485967615490076
12809,hs_hl,CASTLES (Taylor 33),162,unbalanced,internal,0.00638723,0.007267785176626807,-2.194687444898478,-2.138597918180788,0.0008805551766268068,0.05608952671768989
12810,hs_hl,CASTLES (Taylor 33),163,unbalanced,terminal,0.04235016,0.03883823133785654,-1.373144944554388,-1.4107405557387696,0.0035119286621434556,-0.0375956111843818
12811,hs_hl,CASTLES (Taylor 33),163,unbalanced,terminal,0.01967867,0.019959214306591304,-1.706004257082507,-1.6998565586913268,0.00028054430659130505,0.006147698391179941
12812,hs_hl,CASTLES (Taylor 33),163,unbalanced,terminal,0.04431214,0.044884317377323284,-1.353477275747015,-1.3479053753934482,0.0005721773773232838,0.005571900353566801
12813,hs_hl,CASTLES (Taylor 33),163,unbalanced,internal,0.00570143,0.005600212526447873,-2.244016203411785,-2.2517954913309093,0.000101217473552127,-0.007779287919123999
12814,hs_hl,CASTLES (Taylor 33),163,unbalanced,terminal,0.30546058,0.22826889546422044,-0.5150448279520281,-0.6415532626164826,0.07719168453577954,-0.12650843466445438
12815,hs_hl,CASTLES (Taylor 33),164,unbalanced,terminal,0.14966394,0.13446529253301504,-0.824882825879419,-0.8713897989815742,0.01519864746698496,-0.04650697310215522
12816,hs_hl,CASTLES (Taylor 33),164,unbalanced,terminal,0.22313151,0.2370610296696811,-0.6514390955484003,-0.6251398335817104,0.01392951966968109,0.026299261966689812
12817,hs_hl,CASTLES (Taylor 33),164,unbalanced,terminal,0.0816113,0.08619070209004279,-1.0882497041397823,-1.0645395816089667,0.004579402090042789,0.02371012253081557
12818,hs_hl,CASTLES (Taylor 33),164,unbalanced,terminal,0.0930584,0.09746970126763362,-1.0312444187825993,-1.0111303649912398,0.004411301267633616,0.020114053791359682
12819,hs_hl,CASTLES (Taylor 33),164,unbalanced,internal,0.01827391,0.01871357249359538,-1.7381685183429108,-1.727843296083601,0.00043966249359538023,0.01032522225930959
12820,hs_hl,CASTLES (Taylor 33),165,unbalanced,terminal,0.01232025,0.019353719884525777,-1.9093804794671378,-1.7132355489883888,0.007033469884525778,0.196144930478749
12821,hs_hl,CASTLES (Taylor 33),165,unbalanced,terminal,0.07121005,0.07905996743653372,-1.1474587092910569,-1.1020433688715787,0.007849917436533724,0.04541534041947795
12822,hs_hl,CASTLES (Taylor 33),165,unbalanced,internal,0.07096257,0.0641940746138616,-1.1489706643628141,-1.1925050573091147,0.006768495386138398,-0.043534392946300675
12823,hs_hl,CASTLES (Taylor 33),165,unbalanced,terminal,0.17661662,0.2127467519682143,-0.7529684307999835,-0.6721370616219853,0.036130131968214296,0.0808313691779983
12824,hs_hl,CASTLES (Taylor 33),165,unbalanced,terminal,0.39281957,0.41841217874265524,-0.40580688409461796,-0.3783956829272186,0.025592608742655232,0.027411201167399358
12825,hs_hl,CASTLES (Taylor 33),166,unbalanced,terminal,0.1128955,0.1375582150955948,-0.9473233686518047,-0.8615134680576649,0.024662715095594798,0.08580990059413979
12826,hs_hl,CASTLES (Taylor 33),166,unbalanced,terminal,0.00013141,-0.0019731689977962445,-3.881371584703401,,0.0021045789977962442,
12827,hs_hl,CASTLES (Taylor 33),166,unbalanced,terminal,0.00065798,0.009156649987225759,-3.1817873070268425,-2.0382633863943767,0.008498669987225758,1.143523920632466
12828,hs_hl,CASTLES (Taylor 33),166,unbalanced,terminal,0.00081012,0.009407508202789766,-3.0914506459635547,-2.026525394328876,0.008597388202789767,1.0649252516346785
12829,hs_hl,CASTLES (Taylor 33),166,unbalanced,internal,0.01394446,0.001176654561440404,-1.8555982991506061,-2.9293510172581945,0.012767805438559597,-1.0737527181075885
12830,hs_hl,CASTLES (Taylor 33),167,unbalanced,terminal,0.25114954,0.28833443077551546,-0.6000676129479701,-0.5401034942646394,0.037184890775515456,0.05996411868333071
12831,hs_hl,CASTLES (Taylor 33),167,unbalanced,terminal,0.09956516,0.12541675137294162,-1.0018926040134608,-0.9016444527958594,0.025851591372941615,0.10024815121760151
12832,hs_hl,CASTLES (Taylor 33),167,unbalanced,terminal,0.06912934,0.09474608506694471,-1.160337589446604,-1.023438726150914,0.02561674506694471,0.13689886329569012
12833,hs_hl,CASTLES (Taylor 33),167,unbalanced,internal,0.19199771,0.13504848364303768,-0.7167039511938179,-0.8695102878123946,0.05694922635696231,-0.15280633661857668
12834,hs_hl,CASTLES (Taylor 33),167,unbalanced,terminal,0.22901301,0.30015783484823966,-0.6401398451242333,-0.5226503160197575,0.07114482484823967,0.11748952910447566
12835,hs_hl,CASTLES (Taylor 33),168,unbalanced,terminal,0.14496638,0.16118101005730465,-0.838732705857784,-0.7926861270044951,0.01621463005730464,0.04604657885328893
12836,hs_hl,CASTLES (Taylor 33),168,unbalanced,terminal,0.08865482,0.100232456515898,-1.0522976476265455,-0.9989916257409212,0.011577636515898007,0.05330602188562433
12837,hs_hl,CASTLES (Taylor 33),168,unbalanced,terminal,0.05587319,0.06779239566243613,-1.2527965325086772,-1.1688190186264338,0.011919205662436122,0.0839775138822434
12838,hs_hl,CASTLES (Taylor 33),168,unbalanced,internal,0.07886855,0.053380618726702314,-1.1030961436140343,-1.272616396677486,0.02548793127329768,-0.16952025306345142
12839,hs_hl,CASTLES (Taylor 33),168,unbalanced,terminal,0.027416379999999997,0.027005840555501058,-1.5619898890728123,-1.5685423007773545,0.0004105394444989391,-0.006552411704542082
12840,hs_hl,CASTLES (Taylor 33),169,unbalanced,terminal,0.09421493,0.11453007054225528,-1.0258802702131218,-0.9410804717869847,0.020315140542255278,0.08479979842613704
12841,hs_hl,CASTLES (Taylor 33),169,unbalanced,terminal,0.07712553,0.08958179667761595,-1.1128018385141698,-1.0477802314721583,0.012456266677615957,0.06502160704201163
12842,hs_hl,CASTLES (Taylor 33),169,unbalanced,terminal,0.07153692,0.08200395983531848,-1.1454697621993417,-1.086165175749139,0.010467039835318478,0.05930458645020266
12843,hs_hl,CASTLES (Taylor 33),169,unbalanced,internal,0.02702345,0.02131844528948293,-1.568259206745675,-1.6712444706969887,0.005705004710517072,-0.10298526395131369
12844,hs_hl,CASTLES (Taylor 33),169,unbalanced,terminal,0.02992482,0.058738775845152955,-1.5239684532270439,-1.2310751087024752,0.028813955845152953,0.29289334452456867
12845,hs_hl,CASTLES (Taylor 33),170,balanced,terminal,0.11792358,0.13178099194127552,-0.9283993446932619,-0.8801472277567554,0.013857411941275516,0.04825211693650658
12846,hs_hl,CASTLES (Taylor 33),170,balanced,terminal,0.08911426,0.102086548123344,-1.0500527949105702,-0.9910314808385478,0.012972288123344,0.05902131407202244
12847,hs_hl,CASTLES (Taylor 33),170,balanced,internal,0.10690231,0.10322376355179089,-0.9710129102316891,-0.9862203105443277,0.0036785464482091135,-0.015207400312638676
12848,hs_hl,CASTLES (Taylor 33),170,balanced,terminal,0.13078481,0.17762360270175317,-0.8834426942095011,-0.7504993254827992,0.046838792701753174,0.13294336872670182
12849,hs_hl,CASTLES (Taylor 33),170,balanced,terminal,0.28565972,0.329458652646498,-0.5441509938315277,-0.482199081993265,0.04379893264649798,0.061951911838262645
12850,hs_hl,CASTLES (Taylor 33),171,unbalanced,terminal,0.10073736,0.11478435226616428,-0.9968094347812221,-0.9401173121788509,0.01404699226616428,0.05669212260237131
12851,hs_hl,CASTLES (Taylor 33),171,unbalanced,terminal,0.12984439,0.14425184365393195,-0.8865768095670279,-0.8408786275059402,0.014407453653931951,0.04569818206108765
12852,hs_hl,CASTLES (Taylor 33),171,unbalanced,internal,0.00447,0.010243258088842364,-2.3496924768680634,-1.9895618846735585,0.005773258088842364,0.36013059219450483
12853,hs_hl,CASTLES (Taylor 33),171,unbalanced,terminal,0.10109726,0.12683578362891662,-0.9952606147651402,-0.8967582035507438,0.025738523628916626,0.09850241121439648
12854,hs_hl,CASTLES (Taylor 33),171,unbalanced,terminal,0.29777463,0.26861196777223295,-0.5261123063163953,-0.5708746416239161,0.029162662227767033,-0.044762335307520815
12855,hs_hl,CASTLES (Taylor 33),172,balanced,terminal,0.0691449,0.0724549356786437,-1.1602398471315214,-1.1399320247547373,0.0033100356786436996,0.020307822376784183
12856,hs_hl,CASTLES (Taylor 33),172,balanced,terminal,0.03286338,0.03629222679446369,-1.4832877713982588,-1.4401863838281446,0.0034288467944636955,0.043101387570114294
12857,hs_hl,CASTLES (Taylor 33),172,balanced,internal,0.0308896,0.028837968719751313,-1.5101877154899874,-1.540035333580612,0.002051631280248687,-0.029847618090624656
12858,hs_hl,CASTLES (Taylor 33),172,balanced,terminal,0.11409502,0.1570880777552566,-0.942733311179679,-0.803856774613642,0.042993057755256595,0.13887653656603693
12859,hs_hl,CASTLES (Taylor 33),172,balanced,terminal,0.10437773,0.1476443177378828,-0.9813921523856545,-0.8307832627020806,0.043266587737882806,0.15060888968357386
12860,hs_hl,CASTLES (Taylor 33),173,unbalanced,terminal,0.06165424,0.06284569342905336,-1.2100370513426304,-1.201724477470139,0.0011914534290533574,0.008312573872491416
12861,hs_hl,CASTLES (Taylor 33),173,unbalanced,terminal,0.03113317,0.037611279656986116,-1.5067766569141339,-1.4246818902278662,0.006478109656986114,0.08209476668626764
12862,hs_hl,CASTLES (Taylor 33),173,unbalanced,terminal,0.01444247,0.021053613360411613,-1.8403585259051571,-1.676673356939164,0.006611143360411612,0.16368516896599303
12863,hs_hl,CASTLES (Taylor 33),173,unbalanced,internal,0.02825217,0.01721209701904183,-1.5489481891602233,-1.764166214604602,0.01104007298095817,-0.21521802544437865
12864,hs_hl,CASTLES (Taylor 33),173,unbalanced,terminal,0.0252835,0.03293456861427706,-1.5971628067554464,-1.4823480206896305,0.007651068614277057,0.11481478606581612
12865,hs_hl,CASTLES (Taylor 33),174,balanced,terminal,0.0347065,0.06089632688145635,-1.4595891808353105,-1.2154089021655428,0.026189826881456352,0.24418027866976766
12866,hs_hl,CASTLES (Taylor 33),174,balanced,terminal,0.0529706,0.07926237589590635,-1.2759651077664345,-1.1009329137957122,0.026291775895906346,0.17503219397072223
