,Condition,Method,replicate,RMSE,Log Error,#Negative Branches,RMSE (terminal),Log Error (terminal),#Negative Branches (terminal),RMSE (internal),Log Error (internal),#Negative Branches (internal)
6146,hs_hl,"CASTLES (Taylor 34, Coal)",156,0.007806036779783196,0.466944656358579,0,0.009482684276811345,0.6983635391808493,0,0.001720473317030489,0.004106890714038486,0
6147,hs_hl,"CASTLES (Taylor 34, Coal)",157,0.03518206958690186,0.057029493600233294,0,0.043074349568434485,0.0829336024428188,0,0.0015921305742401467,0.00522127591506227,0
6148,hs_hl,"CASTLES (Taylor 34, Coal)",158,0.0037522281299905255,0.048183548019139634,0,0.004590202775309212,0.062090614478976486,0,0.0003126096312716843,0.020369415099465948,0
6149,hs_hl,"CASTLES (Taylor 34, Coal)",159,0.01078088328813945,0.043682989007171234,0,0.012874617005168962,0.05591290916671013,0,0.004143767290507735,0.01922314868809344,0
6150,hs_hl,"CASTLES (Taylor 34, Coal)",160,0.022057431291975817,0.08428076521211149,0,0.025936163789894984,0.10287021718509261,0,0.010687452518172064,0.047101861266149264,0
6151,hs_hl,"CASTLES (Taylor 34, Coal)",161,0.0206290464068945,0.455311491291234,0,0.02046176402354788,0.643969842099107,0,0.020959606223941902,0.07799478967548781,0
6152,hs_hl,"CASTLES (Taylor 34, Coal)",162,0.020511249516509858,0.08551316762378008,0,0.025073913501640458,0.08558466368621362,0,0.0021752686294069824,0.085370175498913,0
6153,hs_hl,"CASTLES (Taylor 34, Coal)",163,0.031563322276295255,0.053211773158028906,0,0.03864719547351222,0.05086010686283273,0,0.0012322757062047478,0.05791510574842124,0
6154,hs_hl,"CASTLES (Taylor 34, Coal)",164,0.009282324034289528,0.04275321696206824,0,0.010889192013365625,0.030947497140077024,0,0.004619048930760056,0.06636465660605066,0
6155,hs_hl,"CASTLES (Taylor 34, Coal)",165,0.04329872255315264,0.1632585868622481,1,0.03759448762609818,0.16789039647955836,1,0.05289278896472532,0.15631087243628272,0
6156,hs_hl,"CASTLES (Taylor 34, Coal)",166,0.0123779517416289,0.6529581325613156,1,0.013837205191435826,0.7710426438506698,1,0.008758114690644594,0.4758313656272843,0
6157,hs_hl,"CASTLES (Taylor 34, Coal)",167,0.03396542395063788,0.055787645297128596,0,0.04125789263674403,0.07749608469387229,0,0.007518155544380711,0.012370766503641186,0
6158,hs_hl,"CASTLES (Taylor 34, Coal)",168,0.012506303039509023,0.05129849709304581,0,0.014186420195837681,0.05975371581669056,0,0.00816785230047382,0.03438805964575631,0
6159,hs_hl,"CASTLES (Taylor 34, Coal)",169,0.02317499285984345,0.16333349763878632,0,0.021264721380980622,0.15033861893650885,0,0.02658691654441928,0.1893232550433412,0
6160,hs_hl,"CASTLES (Taylor 34, Coal)",170,0.01806518590062352,0.05651700624244358,0,0.01601009348584803,0.05749059677246583,0,0.0215964496624115,0.0545698251823991,0
6161,hs_hl,"CASTLES (Taylor 34, Coal)",171,0.01880228551957971,0.12307609719765723,0,0.02258336292766284,0.06479429772377295,0,0.006368772254863389,0.2396396961454258,0
6162,hs_hl,"CASTLES (Taylor 34, Coal)",172,0.01906256014978585,0.10648842049796588,0,0.02182433962856175,0.11306914808246162,0,0.011727744793735452,0.0933269653289744,0
6163,hs_hl,"CASTLES (Taylor 34, Coal)",173,0.005800183443860614,0.0820434229660731,0,0.0065484264659993316,0.09952527505116675,0,0.0038939190523306112,0.047079718795885794,0
6164,hs_hl,"CASTLES (Taylor 34, Coal)",174,0.009830358246009058,0.05742545829075834,0,0.01175557585732477,0.08305794951043821,0,0.0036770507557009435,0.006160475851398598,0
6165,hs_hl,"CASTLES (Taylor 34, Coal)",175,0.048674121218450654,0.22564202390460653,0,0.05945000659812004,0.13001759995352447,0,0.0062372798664362405,0.41689087180677065,0
6166,hs_hl,"CASTLES (Taylor 34, Coal)",176,0.003803371561606759,0.022161900220282818,0,0.004650462283662948,0.02550184973995672,0,0.0003785588506083312,0.015482001180935012,0
6167,hs_hl,"CASTLES (Taylor 34, Coal)",177,0.0721370142697364,0.13719182949587064,1,0.08806775047319679,0.17698774954887697,1,0.00996941003459868,0.07749794941636114,0
6168,hs_hl,"CASTLES (Taylor 34, Coal)",178,0.018894221160112572,0.17783442878667433,0,0.019749067754149127,0.23589889746200937,0,0.017056477521041422,0.06170549143600411,0
6169,hs_hl,"CASTLES (Taylor 34, Coal)",179,0.031892510693305696,0.04798658201216302,0,0.03566591905949203,0.049102038468122125,0,0.022522902793631682,0.04575566910024481,0
6170,hs_hl,"CASTLES (Taylor 34, Coal)",180,0.0255018688131088,0.29476449607742083,2,0.03071515089398015,0.21599262063328417,2,0.008012175110611008,0.37353637152155744,0
6171,hs_hl,"CASTLES (Taylor 34, Coal)",181,0.011844449584112751,0.0931235074077445,0,0.01377979078825902,0.04868252002457778,0,0.006411527861234781,0.18200548217407791,0
6172,hs_hl,"CASTLES (Taylor 34, Coal)",182,0.039811098841800514,0.0644521442069233,2,0.03590262587277293,0.04094182940705106,2,0.04665590727715219,0.08796245900679556,0
6173,hs_hl,"CASTLES (Taylor 34, Coal)",183,0.18478591137200123,1.9353449363990836,0,0.1607908347784865,2.8375039664967012,0,0.22523346560229057,0.1310268762038488,0
6174,hs_hl,"CASTLES (Taylor 34, Coal)",184,0.05828881371961498,0.44900829658118857,0,0.06321978801648816,0.6611433483708051,0,0.046896420127985526,0.024738193001955386,0
6175,hs_hl,"CASTLES (Taylor 34, Coal)",185,0.013754954198164141,0.041762279168594714,0,0.011709649207720474,0.05053767514960296,0,0.01712788737249993,0.024211487206578234,0
6176,hs_hl,"CASTLES (Taylor 34, Coal)",186,0.08118883071534978,0.25532500332036007,0,0.08719688584023852,0.3471484403365599,0,0.06758908860390109,0.07167812928796034,0
6177,hs_hl,"CASTLES (Taylor 34, Coal)",187,0.011575409773716567,0.2706777421137588,0,0.013292098328456414,0.33519301896482384,0,0.006972128680801249,0.14164718841162874,0
6178,hs_hl,"CASTLES (Taylor 34, Coal)",188,0.009689111848431816,0.0829739865626971,0,0.011256935945645318,0.06143647670002601,0,0.005310315571182388,0.12604900628803925,0
6179,hs_hl,"CASTLES (Taylor 34, Coal)",189,0.03833024014223468,0.15045740127604823,0,0.012201020187254146,0.09358401207499147,0,0.0641084404806775,0.2642041796781618,0
6180,hs_hl,"CASTLES (Taylor 34, Coal)",190,0.014333661540558196,0.11250489522823698,2,0.01511106480112692,0.05762278913315316,2,0.012636178244632257,0.1673870013233208,0
6181,hs_hl,"CASTLES (Taylor 34, Coal)",191,0.012181554539412866,0.03434841915442733,0,0.014909187525773917,0.049785243448704254,0,0.000776574293088193,0.003474770565873486,0
6182,hs_hl,"CASTLES (Taylor 34, Coal)",192,0.009558566288270112,0.04780182633893328,0,0.011671341806009108,0.05607876450668342,0,0.0012876837175214034,0.03124795000343302,0
6183,hs_hl,"CASTLES (Taylor 34, Coal)",193,0.03602716520720137,0.42366163414975266,1,0.0401934126892427,0.6752826987196808,1,0.025745855033099802,0.0462300372948606,0
6184,hs_hl,"CASTLES (Taylor 34, Coal)",194,0.03219679458588458,0.08663823195221615,0,0.038102837594678154,0.09507793746796359,0,0.014361346708582122,0.06975882092072129,0
6185,hs_hl,"CASTLES (Taylor 34, Coal)",195,0.014900040046412643,0.14817604082830466,2,0.01730964688455874,0.2846416636906698,2,0.008172259762016458,0.011710417965939532,0
6186,hs_hl,"CASTLES (Taylor 34, Coal)",196,0.019438348299877787,0.08615132859707482,0,0.023690475701024546,0.10647530844788153,0,0.0033272925931477704,0.045503368895461443,0
6187,hs_hl,"CASTLES (Taylor 34, Coal)",197,0.011526919181510172,0.04195805401640685,0,0.013872422905819835,0.04670429800788923,0,0.0037042358045043205,0.032465566033442084,0
6188,hs_hl,"CASTLES (Taylor 34, Coal)",198,0.03402528833379168,0.4028402054214634,0,0.0319866803877935,0.5322257406438549,0,0.0377738705209206,0.14406913497668056,0
6189,hs_hl,"CASTLES (Taylor 34, Coal)",199,0.005987315675055943,0.10281792681743396,0,0.005199213195590947,0.03768631948000798,0,0.007313016564448472,0.23308114149228593,0
6190,hs_hl,"CASTLES (Taylor 34, Coal)",200,0.056224393853859245,0.20946974864641527,1,0.06530113076852606,0.18302178150482143,1,0.030904239731877774,0.249141699358806,0
6191,hs_hl,"CASTLES (Taylor 35, Coal)",001,0.011254438504533266,0.07542689628054734,0,0.01128889278427753,0.09702637472817272,0,0.011185211556655354,0.03222793938529658,0
6192,hs_hl,"CASTLES (Taylor 35, Coal)",002,0.014440793906364234,0.14550171431094375,0,0.01026338200380347,0.15478364028207298,0,0.0203699672465683,0.12693786236868534,0
6193,hs_hl,"CASTLES (Taylor 35, Coal)",003,0.02226950710746515,0.2565609178361779,1,0.027090749370903888,0.4236767324797686,1,0.0044693889374346945,0.005887195870791812,0
6194,hs_hl,"CASTLES (Taylor 35, Coal)",004,0.05399503733969412,0.13557419391942668,0,0.05341458075594412,0.15034539334388017,0,0.055137621432904904,0.10603179507051978,0
6195,hs_hl,"CASTLES (Taylor 35, Coal)",005,,0.07964668927471752,0,0.04015828702886444,0.11947003391207628,0,,0.0,0
6196,hs_hl,"CASTLES (Taylor 35, Coal)",006,0.019220661263666325,0.2555756101219068,0,0.011020708540923092,0.0246410256800169,0,0.02941750201410478,0.7174447790056868,0
6197,hs_hl,"CASTLES (Taylor 35, Coal)",007,0.016599360383885854,0.06773616271876946,0,0.020241132126580234,0.08908883305020551,0,0.002685039279228632,0.02503082205589732,0
6198,hs_hl,"CASTLES (Taylor 35, Coal)",008,0.05396601399319553,0.23556257484676205,0,0.052904713094605975,0.09155545060648518,0,0.05602833804153199,0.5235768233273158,0
6199,hs_hl,"CASTLES (Taylor 35, Coal)",009,0.013286892967651264,0.14320795325081248,0,0.00896959595186642,0.19269960398300995,0,0.019202012163364153,0.04422465178641754,0
6200,hs_hl,"CASTLES (Taylor 35, Coal)",010,0.04004907929004895,0.24070588825641281,0,0.04812106763308363,0.3409151985686287,0,0.013435473778258319,0.04028726763198113,0
6201,hs_hl,"CASTLES (Taylor 35, Coal)",011,0.053067763228884464,0.1367146801433162,0,0.06442384785613192,0.17948435120321105,0,0.012153112242168985,0.05117533802352645,0
6202,hs_hl,"CASTLES (Taylor 35, Coal)",012,0.03270876200331007,0.1510667985950852,2,0.039541902665086365,0.1737439302637571,2,0.009081035327384914,0.1283896669264133,0
6203,hs_hl,"CASTLES (Taylor 35, Coal)",013,0.007985475422182206,0.014375001563024355,2,0.0019932939743304875,0.0017504395564950656,2,0.013540938350743046,0.026999563569553645,0
6204,hs_hl,"CASTLES (Taylor 35, Coal)",014,0.03226576343462456,0.3205978804007657,2,0.026243764553764357,0.5461344413189114,2,0.04178239000046108,0.09506131948261996,0
6205,hs_hl,"CASTLES (Taylor 35, Coal)",015,0.020254433375598038,0.06782788174159339,0,0.023788940098856987,0.0919652851942884,0,0.009944791201709954,0.01955307483620336,0
6206,hs_hl,"CASTLES (Taylor 35, Coal)",016,0.047902307061776964,0.1887044970886882,0,0.05287950799020808,0.19526701298066707,0,0.03593617028773852,0.1755794653047305,0
6207,hs_hl,"CASTLES (Taylor 35, Coal)",017,0.006685347165723959,0.06619251814876048,0,0.008069717719581123,0.09117598386211674,0,0.0019598244899268437,0.016225586722047963,0
6208,hs_hl,"CASTLES (Taylor 35, Coal)",018,0.031172527840896996,0.13347099077748686,1,0.02502762220215884,0.14340958533484935,1,0.0407727326749938,0.1185630989414431,0
6209,hs_hl,"CASTLES (Taylor 35, Coal)",019,0.018481819334169192,0.17071766198009608,0,0.021482336576278696,0.21441274863771628,0,0.01008718831734431,0.08332748866485563,0
6210,hs_hl,"CASTLES (Taylor 35, Coal)",020,0.04721155782737854,0.5074901626295482,0,0.046192927334281264,0.7403294209983208,0,0.049185572132926805,0.04181164589200288,0
6211,hs_hl,"CASTLES (Taylor 35, Coal)",021,0.0075509469614990716,0.09196652491201812,0,0.007738925529822269,0.1267466156625513,0,0.007160199950688974,0.022406343410951757,0
6212,hs_hl,"CASTLES (Taylor 35, Coal)",022,0.005393414842132567,0.2581182197254093,0,0.006501790874202789,0.3834453320132526,0,0.0016493034391142994,0.0074639951497229235,0
6213,hs_hl,"CASTLES (Taylor 35, Coal)",023,0.030512174621931353,0.1344026895964778,0,0.028052146015394647,0.1535980965445329,0,0.034916079509871266,0.09601187570036762,0
6214,hs_hl,"CASTLES (Taylor 35, Coal)",024,0.007199843696267569,0.022534427536118836,0,0.008758021665649263,0.029196525231452497,0,0.0014516751565304745,0.009210232145451514,0
6215,hs_hl,"CASTLES (Taylor 35, Coal)",025,0.040452427281168324,0.04013038743046045,2,0.047528883221400225,0.02990660468092325,2,0.01977895695600844,0.05035417017999764,0
6216,hs_hl,"CASTLES (Taylor 35, Coal)",026,0.025521580643054907,0.06607824814134546,0,0.030715184861156746,0.07996325973151783,0,0.008198053027993882,0.03830822496100071,0
6217,hs_hl,"CASTLES (Taylor 35, Coal)",027,0.01456400004711204,0.08080861353517503,0,0.017530728021211223,0.10573248505815644,0,0.004655904016351488,0.03096087048921224,0
6218,hs_hl,"CASTLES (Taylor 35, Coal)",028,0.008187557159114933,0.043512195727784586,0,0.00996524553415399,0.05822091428537213,0,0.0015798859418864589,0.014094758612609507,0
6219,hs_hl,"CASTLES (Taylor 35, Coal)",029,,0.0020912896533218685,0,0.00036898392026900876,0.0031369344799828027,0,,0.0,0
6220,hs_hl,"CASTLES (Taylor 35, Coal)",030,0.016095024833769643,0.04981931102969674,0,0.019665567471479985,0.05342766092671332,0,0.001918433018982193,0.0426026112356636,0
6221,hs_hl,"CASTLES (Taylor 35, Coal)",031,0.010298488151052838,0.0695217357130311,0,0.010932041110861776,0.08995094412269358,0,0.00889705169665677,0.028663318893706144,0
6222,hs_hl,"CASTLES (Taylor 35, Coal)",032,0.03104701354506828,0.12323144534636539,0,0.03379412216851261,0.11275235234430864,0,0.024650877548725306,0.1441896313504789,0
6223,hs_hl,"CASTLES (Taylor 35, Coal)",033,0.01565462751459599,0.03487602228790664,0,0.018287197073219432,0.033202850735132024,0,0.008146099328679143,0.03822236539345588,0
6224,hs_hl,"CASTLES (Taylor 35, Coal)",034,0.011702172425463338,0.39560196678848614,2,0.004059802039710242,0.1457240523793291,2,0.019438583621821645,0.6454798811976432,0
6225,hs_hl,"CASTLES (Taylor 35, Coal)",035,0.009877940570245066,0.05975331246009657,0,0.011600259271627864,0.07682015231369134,0,0.0048568610634754416,0.025619632752907018,0
6226,hs_hl,"CASTLES (Taylor 35, Coal)",036,0.03584363072366155,0.12531841267278648,2,0.042584524128982934,0.1372370404947513,2,0.015080258611137366,0.11339978485082168,0
6227,hs_hl,"CASTLES (Taylor 35, Coal)",037,0.01076661517912291,0.15442832176220164,0,0.011432641052516665,0.16178216448316055,0,0.009292440173311897,0.1397206363202838,0
6228,hs_hl,"CASTLES (Taylor 35, Coal)",038,0.014565382085204234,0.2741737966109839,0,0.015279045983759235,0.3896241805934061,0,0.013021235483482623,0.043273028646139605,0
6229,hs_hl,"CASTLES (Taylor 35, Coal)",039,0.014271605526832978,0.13669111074719864,0,0.01299467598675514,0.1432750308487003,0,0.01653217967901049,0.12352327054419533,0
6230,hs_hl,"CASTLES (Taylor 35, Coal)",040,0.007914163894835657,0.04969183745411824,0,0.009142433075875285,0.058320864643019,0,0.004553438850939364,0.032433783076316725,0
6231,hs_hl,"CASTLES (Taylor 35, Coal)",041,0.02358692596528838,0.08373814112127638,0,0.027181427515643997,0.11211138485131658,0,0.013833626635830822,0.026991653661195956,0
6232,hs_hl,"CASTLES (Taylor 35, Coal)",042,0.030122119549562388,0.3318994154513051,2,0.03329359965577883,0.08666884507247974,2,0.02247440104643134,0.5771299858301304,0
6233,hs_hl,"CASTLES (Taylor 35, Coal)",043,0.057896092616692256,0.14523950815764355,0,0.06302588550980015,0.17744659483508904,0,0.04594940839937934,0.08082533480275259,0
6234,hs_hl,"CASTLES (Taylor 35, Coal)",044,0.018399484152050043,0.5800204959245546,0,0.01593761005463087,0.45982028202374614,0,0.022530162508905258,0.8204209237261715,0
6235,hs_hl,"CASTLES (Taylor 35, Coal)",045,0.010919320047616279,0.17131456969979425,1,0.010024780089134225,0.215025310038512,1,0.012518075700195313,0.10574845919171763,0
6236,hs_hl,"CASTLES (Taylor 35, Coal)",046,,0.015511690948255594,0,0.012805506763314154,0.02326753642238339,0,,0.0,0
6237,hs_hl,"CASTLES (Taylor 35, Coal)",047,0.07480800053684818,0.16473113251292135,0,0.07275914475279109,0.18865480674791504,0,0.07874594937295518,0.11688378404293395,0
6238,hs_hl,"CASTLES (Taylor 35, Coal)",048,0.021265547657306958,0.16294552967322948,0,0.018143375088692713,0.21756646837948673,0,0.026425488307268607,0.05370365226071493,0
6239,hs_hl,"CASTLES (Taylor 35, Coal)",049,0.0033749473950551397,0.01819465258050906,0,0.0031236856682718976,0.015680250731649463,0,0.003828313656145995,0.023223456278228246,0
6240,hs_hl,"CASTLES (Taylor 35, Coal)",050,0.002197625918497816,0.07873701583836305,0,0.001442861119304005,0.03922460105648091,0,0.003213251097216291,0.15776184540212734,0
6241,hs_hl,"CASTLES (Taylor 35, Coal)",051,0.014425751959414944,0.07997468475521806,0,0.016427029313296652,0.05204105519955507,0,0.009198498500509593,0.135841943866544,0
6242,hs_hl,"CASTLES (Taylor 35, Coal)",052,0.011383771118422814,0.3339578618606817,1,0.013545426236233513,0.5083402350052912,1,0.004670502198631943,0.0723843021437675,0
6243,hs_hl,"CASTLES (Taylor 35, Coal)",053,0.012405864320129885,0.29887487007377495,0,0.011509470389581963,0.43403859203722456,0,0.014027850558481412,0.028547426146875676,0
6244,hs_hl,"CASTLES (Taylor 35, Coal)",054,0.019153093551587903,0.4052165663210898,0,0.020253491333294415,0.5924466409819086,0,0.01673664110304008,0.030756416999452318,0
6245,hs_hl,"CASTLES (Taylor 35, Coal)",055,0.01342955295872333,0.7664367147361083,2,0.013140374825827897,0.22873703325514305,2,0.013989988451995256,1.3041363962170736,0
6246,hs_hl,"CASTLES (Taylor 35, Coal)",056,0.00560364716555082,0.122194106400002,0,0.006588800975196516,0.17384227413453374,0,0.0027162452183954475,0.018897770930938522,0
6247,hs_hl,"CASTLES (Taylor 35, Coal)",057,0.006740641992372896,0.023170846620848645,0,0.00798623711521725,0.022533380836026438,0,0.0029578365213573645,0.024445778190493064,0
6248,hs_hl,"CASTLES (Taylor 35, Coal)",058,0.00940162569431062,0.23089906052846323,1,0.010657405342561673,0.26370738574887337,1,0.006165315873208828,0.18168657269784802,0
6249,hs_hl,"CASTLES (Taylor 35, Coal)",059,,0.021443570867974285,0,0.008417458467717551,0.03216535630196143,0,,0.0,0
6250,hs_hl,"CASTLES (Taylor 35, Coal)",060,0.015503512031954282,0.32578009273971154,0,0.014147236618245608,0.46233779915085765,0,0.01791055688999074,0.052664679917419195,0
6251,hs_hl,"CASTLES (Taylor 35, Coal)",061,0.10290289893566415,0.3021789247524917,0,0.1247730977077336,0.40743759486543574,0,0.02510713055933052,0.09166158452660354,0
6252,hs_hl,"CASTLES (Taylor 35, Coal)",062,,0.09559213720346789,0,0.058945025040070716,0.14338820580520184,0,,0.0,0
6253,hs_hl,"CASTLES (Taylor 35, Coal)",063,0.057447958218961294,0.1516428132033983,0,0.05516698572818743,0.19504778750770885,0,0.061757680347585074,0.06483286459477719,0
6254,hs_hl,"CASTLES (Taylor 35, Coal)",064,0.044660344480855,0.16495135879546333,0,0.047087521087254045,0.16438741304809196,0,0.039359494701542055,0.166079250290206,0
6255,hs_hl,"CASTLES (Taylor 35, Coal)",065,0.05631465158621915,0.2448520847907709,0,0.06729609302772356,0.3306665891612608,0,0.021365665827203097,0.07322307604979109,0
6256,hs_hl,"CASTLES (Taylor 35, Coal)",066,0.033921050007426276,0.4225347735724583,0,0.037028176363160956,0.6093331713189745,0,0.026640968662123364,0.048937978079425765,0
6257,hs_hl,"CASTLES (Taylor 35, Coal)",067,0.0527530586283624,0.7443110307993471,0,0.05143468377712025,1.073839971678824,0,0.05529558927652014,0.08525314904039373,0
6258,hs_hl,"CASTLES (Taylor 35, Coal)",068,0.01638385217075887,0.07197890861280173,0,0.019993642628139352,0.09538748458852371,0,0.002408390494985881,0.0251617566613578,0
6259,hs_hl,"CASTLES (Taylor 35, Coal)",069,0.0115472058093187,0.11234207385153183,0,0.013064180994409771,0.15102927124217,0,0.007659519299466228,0.03496767907025547,0
6260,hs_hl,"CASTLES (Taylor 35, Coal)",070,0.011563537542499754,0.02486115560951812,2,0.013995504904357999,0.03900901126240751,2,0.0030655972394602092,0.01071329995662873,0
6261,hs_hl,"CASTLES (Taylor 35, Coal)",071,0.016067669692352297,0.146341747310228,0,0.01966542673698415,0.2186944834538432,0,0.00102567564669716,0.0016362750229975387,0
6262,hs_hl,"CASTLES (Taylor 35, Coal)",072,,0.03377958893426207,0,0.027945702865364276,0.050669383401393105,0,,0.0,0
6263,hs_hl,"CASTLES (Taylor 35, Coal)",073,0.003589576670450003,0.04036315346622376,0,0.004390803304030546,0.058074760663515336,0,0.0003112470236735811,0.004939939071640612,0
6264,hs_hl,"CASTLES (Taylor 35, Coal)",074,0.0037110551125326256,0.030750769390212415,2,0.0029640458489864326,0.01657994039926848,2,0.004872848710454307,0.04492159838115635,0
6265,hs_hl,"CASTLES (Taylor 35, Coal)",075,0.010070923915263794,0.04322693019601565,0,0.0043101792079603815,0.01591152474640057,0,0.01634366041961313,0.09785774109524581,0
6266,hs_hl,"CASTLES (Taylor 35, Coal)",076,,0.036099078319539346,0,0.022219435850505894,0.05414861747930902,0,,0.0,0
6267,hs_hl,"CASTLES (Taylor 35, Coal)",077,,0.00921329846536343,0,0.005833598674044196,0.013819947698045145,0,,0.0,0
6268,hs_hl,"CASTLES (Taylor 35, Coal)",078,,0.18455700354158225,1,0.04328456730707573,0.30759500590263705,1,,0.0,0
6269,hs_hl,"CASTLES (Taylor 35, Coal)",079,0.009736415614426997,0.13841695932159462,0,0.003687444353427543,0.08637434902071923,0,0.01603742109353384,0.24250217992334538,0
6270,hs_hl,"CASTLES (Taylor 35, Coal)",080,0.02968346870322128,0.22311460689896787,1,0.03577951758181702,0.36515582331315094,1,0.009109181411644253,0.01005278227769328,0
6271,hs_hl,"CASTLES (Taylor 35, Coal)",081,,0.03629372235448749,0,0.013967769451202785,0.05444058353173123,0,,0.0,0
6272,hs_hl,"CASTLES (Taylor 35, Coal)",082,,0.011156527735320672,0,0.011651015358845078,0.016734791602981008,0,,0.0,0
6273,hs_hl,"CASTLES (Taylor 35, Coal)",083,0.01767459816814457,0.32518738447738865,1,0.0200271194835661,0.5132638688151702,1,0.011619089103629096,0.04307265797071633,0
6274,hs_hl,"CASTLES (Taylor 35, Coal)",084,0.04637896546210685,0.13542717417096714,0,0.05679535206844824,0.20071188004524715,0,0.0012654164721243298,0.004857762422407127,0
6275,hs_hl,"CASTLES (Taylor 35, Coal)",085,0.028146648228865312,0.1886689010359547,0,0.029689552804439565,0.24881272143517483,0,0.024774227093962993,0.06838126023751442,0
6276,hs_hl,"CASTLES (Taylor 35, Coal)",086,0.018942352768012177,0.07552514895213598,0,0.022703474468825407,0.0816053606524118,0,0.006748531636603731,0.06336472555158434,0
6277,hs_hl,"CASTLES (Taylor 35, Coal)",087,0.01288692573738665,0.10013726842211497,1,0.015600224678309968,0.16256461219333104,1,0.0033888854886603465,0.006496252765290802,0
6278,hs_hl,"CASTLES (Taylor 35, Coal)",088,,0.0709083363686359,0,0.022292598423555618,0.10636250455295386,0,,0.0,0
6279,hs_hl,"CASTLES (Taylor 35, Coal)",089,0.006986040253717687,0.05597350353997338,0,0.004300283372216961,0.02171630820119076,0,0.010460850879204822,0.1244878942175386,0
6280,hs_hl,"CASTLES (Taylor 35, Coal)",090,0.00837798470322992,0.21157803238902692,0,0.008845511606020828,0.30781800565080075,0,0.007354300233072163,0.01909808586547917,0
6281,hs_hl,"CASTLES (Taylor 35, Coal)",091,0.04380467727164424,0.08581859670804452,0,0.053174122830707764,0.10733732182261743,0,0.010078421254756295,0.04278114647889867,0
6282,hs_hl,"CASTLES (Taylor 35, Coal)",092,,0.020546797921768077,0,0.03990910569920092,0.030820196882652116,0,,0.0,0
6283,hs_hl,"CASTLES (Taylor 35, Coal)",093,0.034340757338621485,0.08634995449036927,0,0.041514476536139974,0.1218308106708171,0,0.009537259545111651,0.015388242129473664,0
6284,hs_hl,"CASTLES (Taylor 35, Coal)",094,0.011236050954023545,0.05574754656504349,0,0.013648780127298824,0.07590626423642576,0,0.0024835710574786455,0.015430111222278973,0
6285,hs_hl,"CASTLES (Taylor 35, Coal)",095,0.0029131773499959817,0.05166904547568359,0,0.003541220366243631,0.07412432350975694,0,0.0006158924037455553,0.006758489407536903,0
6286,hs_hl,"CASTLES (Taylor 35, Coal)",096,0.008913698085671622,0.08855018782744466,0,0.009277659980715364,0.08157367104145227,0,0.008137081248948113,0.10250322139942941,0
6287,hs_hl,"CASTLES (Taylor 35, Coal)",097,0.034368120908012945,0.19019831036419502,0,0.03812912206369001,0.25704519093006484,0,0.02521593356486816,0.05650454923245537,0
6288,hs_hl,"CASTLES (Taylor 35, Coal)",098,0.01140047896841772,0.028400506332926217,0,0.013960681649683403,0.0421151327710721,0,0.00033391298326130735,0.0009712534566344429,0
6289,hs_hl,"CASTLES (Taylor 35, Coal)",099,0.06532726366347011,0.23864483817821602,2,0.06718750187299138,0.4469231683571139,2,0.061438044544102975,0.03036650799931823,0
6290,hs_hl,"CASTLES (Taylor 35, Coal)",100,0.008577653539308162,0.5688795048852727,0,0.010234603823448067,0.7879376584779773,0,0.0033517443033951604,0.13076319769986366,0
6291,hs_hl,"CASTLES (Taylor 35, Coal)",101,0.007321845098238543,0.130149204763463,0,0.008839624369721518,0.18722599124952824,0,0.0021331500022854105,0.01599563179133259,0
6292,hs_hl,"CASTLES (Taylor 35, Coal)",102,0.03413538811533885,0.11094206206201558,0,0.03714419430801931,0.09962710450856171,0,0.02713469778292477,0.13357197716892336,0
6293,hs_hl,"CASTLES (Taylor 35, Coal)",103,0.012098586443216746,0.07694440856209687,0,0.014752360270543236,0.10551374846705977,0,0.0019654807727777644,0.01980572875217106,0
6294,hs_hl,"CASTLES (Taylor 35, Coal)",104,0.013066774459975236,0.04436033547251534,0,0.015293879019100566,0.03942209884777642,0,0.006664556509012006,0.05423680872199319,0
6295,hs_hl,"CASTLES (Taylor 35, Coal)",105,0.04510054727483334,0.2183649636349049,2,0.04904122771653387,0.081037350334108,2,0.03594570991896768,0.3556925769357018,0
6296,hs_hl,"CASTLES (Taylor 35, Coal)",106,,0.03487516756692728,0,0.013426704507937447,0.05231275135039092,0,,0.0,0
6297,hs_hl,"CASTLES (Taylor 35, Coal)",107,0.015767457794661936,0.09518503847219724,0,0.015296069290152767,0.13026182926447757,0,0.01667029407242197,0.025031456887636538,0
6298,hs_hl,"CASTLES (Taylor 35, Coal)",108,0.017451884506050317,0.1448721544946618,0,0.015320558055193851,0.16875370879439772,0,0.02107761419592898,0.0971090458951899,0
6299,hs_hl,"CASTLES (Taylor 35, Coal)",109,0.015367560717988688,0.16192549018123562,0,0.014516891763818443,0.061148436703258945,0,0.016941235914134708,0.3634795971371889,0
6300,hs_hl,"CASTLES (Taylor 35, Coal)",110,0.03196671299889943,0.1949487394338917,0,0.03901845908825302,0.2847137113091907,0,0.004553231887205845,0.015418795683293794,0
6301,hs_hl,"CASTLES (Taylor 35, Coal)",111,0.00285776233309459,0.4448204483362423,0,0.0016394064249776212,0.653974225447569,0,0.004373226475366545,0.02651289411358889,0
6302,hs_hl,"CASTLES (Taylor 35, Coal)",112,0.02008254410280088,0.1310839673519853,0,0.02203735949657013,0.04255291040732112,0,0.015447825276092668,0.30814608124131365,0
